AddressInfo.Title,AddressInfo.Latitude,AddressInfo.Longitude,State,City,Max_Power_KW
Rotana Motors Meenchanda - Tata Power,11.213908526645213,75.80263211133581,Kerala,Meenchanda,30.0
EVOK Charging Station | Meenkunnam,9.935613467019522,76.57550196671468,Kerala,Meenkunnam,30.0
Vana Vihar Resort Bandipur,11.70634,76.64111,Karnataka,Mel Kamanahalli,60.0
MKM Melattur (EVOK) - ChargeMOD,11.056208090445123,76.27851203,Kerala,Melattur,30.0
Kannur H&H,11.87166370155964,75.39598586155216,Kerala,Melechowa,30.0
MC Resort Bandipura,11.69692,76.63576,Karnataka,Melukamanahally,60.0
Jio BP Pulse - Mettupalayam,11.27928,76.94778,Tamil Nadu,Mettupalayam,60.0
Hotel Bluemoon,15.02621863896637,77.62107333728825,Andhra Pradesh,Miduthuru,150.0
Cube Stop NH-44,21.91423639914423,79.52636658703716,Madhya Pradesh,Mohgaon,120.0
Moolamattom KSEB EVCS - ChargeMOD,9.789170222066858,76.85385688839403,Kerala,Moolamattom,30.0
PlugMap EVCS by Evan and Eyan - ChargeMOD,9.978862993946649,76.58443995153965,Kerala,Moovattupuzha,30.0
Kabani International (EVOK) - ChargeMOD,9.979118267964807,76.58664022612703,Kerala,Moovattupuzha,30.0
Hotel Ganga Grand,9.981770565891791,76.57830422508846,Kerala,Moovattupuzha,60.0
Vibrant PU College,13.05771,75.03821,Karnataka,Mudbidri,30.0
Mall of Mukkom EVCS - GO EC,11.319727225409608,75.99551711292489,Kerala,Mukkom,60.0
Mulki Sunder Ram Shetty Convention Centre,13.06385,74.79791,Karnataka,Mulki,60.0
Hotel Panchavati,14.94519,75.25032,Karnataka,Munavalli,60.0
RD Cinemas,9.544093022031731,76.87733542382585,Kerala,Mundakkayam,24.0
"TSS Super Market, Mundagod",14.97927,75.04431,Karnataka,Mundgod,30.0
Anchorage AC - ChargeMOD,10.51150300660646,76.22112426,Kerala,Mundupalam,30.0
Malappuram KSEB EVCS - ChargeMOD,11.054224531620465,76.09214302066454,Kerala,Munduparamba,30.0
Eastend Hotel and Resorts - ChargeMOD,10.087379401509637,77.06169962565411,Kerala,Munnar,30.0
Eden Wood Resorts,10.025676321659006,77.05377106161887,Kerala,Munnar,22.0
Top Dines Hotel - GO EC,11.67080198813612,76.36101965515473,Kerala,Muthanga,30.0
"Welcome Heritage Ayatana, Ooty",11.33652,76.71073,Tamil Nadu,Muttinadu,22.0
GATR PowerFin EVCS - ChargeMOD,9.979468552526953,76.55067812604801,Kerala,Muvattupuzha,30.0
Hotel Arcore,12.352687402465657,76.62920329960255,Karnataka,Mysuru,60.0
Manipal Hospital Mysore,12.350145879658738,76.66019890702132,Karnataka,Mysuru,60.0
Nagalakshmi Fuel Station,12.30446,76.70639,Karnataka,Mysuru,30.0
Adarsh Kia - Mysore,12.30706,76.70759,Karnataka,Mysuru,90.0
The Quorum Hotel,12.31223,76.64067,Karnataka,Mysuru,7.4
Southern Star Mysore,12.31169,76.64328,Karnataka,Mysuru,60.0
"Urs Kar, Krishnamurthy Puram",12.29519,76.6415,Karnataka,Mysuru,25.0
Hotel Siddharta,12.30853,76.66071,Karnataka,Mysuru,30.0
Nexus Centre City,12.31857,76.66539,Karnataka,Mysuru,80.0
Ganapati Fuel Station,12.35048,76.63894,Karnataka,Mysuru,24.0
GRS Fantasy Park,12.35317,76.6357,Karnataka,Mysuru,60.0
Akshaya Motors,12.35941,76.62151,Karnataka,Mysuru,30.0
Shell Recharge Advaith Hyundai Mysuru ,12.34912,76.57168,Karnataka,Mysuru,60.0
MG Motor Mysuru,12.3257,76.61038,Karnataka,Mysuru,60.0
Shell Recharge Hinkal,12.3279,76.60826,Karnataka,Mysuru,120.0
"Urs Cars, Hinkal",12.32742,76.60886,Karnataka,Mysuru,60.0
"Urs Kar Service Centre Pvt Ltd, Hebbal",12.35354,76.61858,Karnataka,Mysuru,30.0
Ibis Styles Mysuru,12.35753,76.62834,Karnataka,Mysuru,60.0
Grand Mercure Mysore,12.3307,76.64479,Karnataka,Mysuru,120.0
Mall Of Mysore,12.2977,76.66446,Karnataka,Mysuru,60.0
KVR Dream Vehicle - Tata Power,11.83285672150295,75.42644169657501,Kerala,Nadal,25.0
Shell Recharge Anekal Road,12.76356,77.70167,Karnataka,Naganaikanahalli,120.0
"Aras Kia, Nagarai",10.0124,78.01737,Tamil Nadu,Nagari,75.0
Jio BP Hosur - 2,12.67108,77.97997,Tamil Nadu,Nallaganakothapalli,60.0
Coastal Grand Hotel,11.23999,78.14177,Tamil Nadu,Namakkal,30.0
Jio-BP Namakkal,11.27967,78.16411,Tamil Nadu,Namakkal,30.0
Nattika FIRKA Service Co-Operative Bank - ChargeMOD,10.402437782624176,76.11263307811237,Kerala,Nattika,60.0
 Adyar Ananda Bhavan Navakkarai,10.85592,76.86251,Tamil Nadu,Navakkarai,60.0
 Chargezone Hotel Rangoli,21.038975778372475,72.97526541,Gujarat,Navsari,60.0
SAJ Earth Resort - Tata Power,10.162224246244604,76.3846535,Kerala,Nedumbassery,30.0
Taj Cochin Internation Airport Hotel - Tata Power,10.159995038034909,76.39015421888632,Kerala,Nedumbassery,30.0
ChargeMOD EVCS Hub,10.16955160052332,76.37225560702467,Kerala,Nedumbassery,60.0
CIAL Terminal 3,10.156586379443638,76.39193156471646,Kerala,Nedumbassery,30.0
CIAL Terminal 1,10.156867560906605,76.38897989990119,Kerala,Nedumbassery,30.0
Capgo EVCS - ChargeMOD,10.15991448,76.38915826754294,Kerala,Nedumbassery,30.0
Jippus Galaxy EVCS - ChargeMOD,10.161062057476386,76.38563077960612,Kerala,Nedumbassery,25.0
Airsuite Airport Hotel,10.159295127176051,76.37852288,Kerala,Nedumbassery,30.0
Pathalil EVCS - Charge MOD,9.506164435852696,76.65233361498815,Kerala,Nedumkunnam,30.0
Kalladanthiyil EVCS - GO EC,9.68333688,76.50559380666749,Kerala,Neendoor,30.0
Kavalangad Service Bank EVCS | EVOK,10.059068578217918,76.68397959284152,Kerala,Nellimattom,60.0
Sri Manjunatha Fuel Station,12.83561,75.39953,Karnataka,Nelyadi,30.0
Changathikoottam EVCS - ChargeMOD,10.593403340483874,76.58352519849984,Kerala,Nenmara,30.0
EcoPlug EVCS - GO EC,10.05657909163412,76.77664747363906,Kerala,Neriyamangalam,3.3
EESL - Devinder Collections,28.633242086746723,77.22494621242714,Delhi,New Delhi``,15.0
Rajco EVCS - GO EC,8.394252774929768,77.08872897393405,Kerala,Neyyattinkara,30.0
Viraj Junction EFill EVCS,16.536666790073667,74.31995764262308,Karnataka,Nh48,60.0
New Kerala Hotel EVCS - GO EC,10.784880988938935,76.17067627366248,Kerala,Nhangattiri,30.0
Jam Joom Super Market - GO EC,11.286680725471314,76.23926379142972,Kerala,Nilambur,25.0
ABS Motors - GO EC,11.253647260873336,76.20190120433364,Kerala,Nilambur,30.0
North Paravoor KSEB EVCS - ChargeMOD,10.145632978293406,76.25690380565499,Kerala,North Paravoor,30.0
Power Zone EV Charging Station - GO EC,10.149673029849538,76.21756419275295,Kerala,North Paravur,30.0
Royale Regency (EVOK) - ChargeMOD,9.13062559529014,76.51429714499989,Kerala,Ochira,30.0
Plug N Pay EVCS - ChargeMOD,8.935045209787887,76.77241547653307,Kerala,Odanavattom,30.0
Anjaly EVCS - GO EC,9.246935401622352,76.75730779092834,Kerala,Omallor,30.0
Aasai Aasai Anandha Bhavan,11.75299,78.05057,Tamil Nadu,Omalur,120.0
Anandha Bhavan,11.75518,78.05113,Tamil Nadu,Omalur,50.0
Deccan Park Resort,11.39974,76.66623,Tamil Nadu,Ooty,7.4
"Club Mahindra Resort - Derby Green, Ooty",11.4023,76.69714,Tamil Nadu,Ooty,22.0
Sterling Ooty - Fern Hill,11.39057,76.69866,Tamil Nadu,Ooty,60.0
Hotel Gem Park,11.42074,76.70407,Tamil Nadu,Ooty,24.0
"Savoy, Ooty - IHCL SeleQtions",11.41494,76.69288,Tamil Nadu,Ooty,50.0
EVDay EVCS | Ottappalam | Manissery,10.777715299374591,76.34122770419708,Kerala,Ottappalam,45.0
Taj Wayanad Resort and Spa- Tata Power,11.65763336,75.96043177655011,Kerala,Padinjarathara,30.0
Banasura Sagar KSEB EVCS - ChargeMOD,11.672923978163226,75.95730580932587,Kerala,Padinjarathara,30.0
EV Point EVCS | Pala,9.719752345,76.69166294010688,Kerala,Pala,60.0
Flour Mill (EVOK) - ChargeMOD,9.711918348051457,76.6932445,Kerala,Pala,30.0
Jim and Jims EVCS - ChargeMOD,9.691623797834922,76.64031694680193,Kerala,Pala,60.0
EVee Buddy | Town Plug EVCS | Palakkad,10.76489386251312,76.65199428138283,Kerala,Palakkad,30.0
IOCL Thiruvonam Fuels - Tata Power,10.76983098141102,76.6680965,Kerala,Palakkad,30.0
Le Sky Dine EVCS - GO EC,10.773957251049566,76.69819741498287,Kerala,Palakkad,60.0
Electrica EVCS - ChargeMOD,10.785354858796724,76.60395568328437,Kerala,Palakkad,30.0
ANERT EESL - Chittur Thathamangalam Minicipality,10.692951545459948,76.72626208,Kerala,Palakkad,60.0
Grand Hyundai - ChargeZone,10.790476610940487,76.65111938555197,Kerala,Palakkad,30.0
Monsoon Empress Hotel EVCS,9.995959579488527,76.31410217952185,Kerala,Palarivattom,60.0
Max EVCS - GO EC,9.998499333886071,76.31386095749048,Kerala,Palarivattom,60.0
Jio BP Pulse Salem,11.82426,78.06513,Tamil Nadu,Pallapatti,60.0
Wonderla - Statiq,10.02602207094047,76.39199597,Kerala,Pallikkara,60.0
Pallam KSEB EVCS - ChargeMOD,9.543064906573704,76.51423132822606,Kerala,Pallom,30.0
Pamba KSEB EVCS - ChargeMOD,9.412378118693468,77.06996856,Kerala,Pamba,30.0
VAN-V | EVOK | Panamaram,11.72574709855104,76.07767336604513,Kerala,Panamaram,60.0
Deepak Sales and Services - BPCL Petrol Pump,12.94928,74.81044,Karnataka,Panambur,30.0
Hotel Eden Garden,10.11237,77.93769,Tamil Nadu,Pandiarajapuram,30.0
CG Cafe EVCS - GO EC,11.139596145163637,76.23611346181906,Kerala,Pandikkad,60.0
EcoCharge EVCS - ChargeMOD,11.096399860074245,76.21070705445254,Kerala,Pandikkad,30.0
Hotel Nanjundeshwara,13.28586,77.18248,Karnataka,Pandithanahalli,24.0
Reboost EVCS - ChargeMOD,11.754866634887236,75.57806506,Kerala,"Panoor, Kannur",30.0
EcoVolt EVCS | EVOK | Pantheerankavu,11.235354677733028,75.84566829942764,Kerala,Pantheerankavu,60.0
Sri Nathi Restaurant,11.27246,78.16423,Tamil Nadu,Pappinayakkanpatti,30.0
EQ Power Buzz EVCS - ChargeMOD,9.187183740570958,76.70929549578068,Kerala,Paranthal,25.0
Adhithya Green Power - ChargeMOD,9.180307946017876,76.70896676308257,Kerala,Paranthal,30.0
Sam EVCV | Perinthalmanna,10.95035814349646,76.16323671441523,Kerala,Parinthalmanna,20.0
EVOK Charging Stattion - ChargeMOD,8.819673867794634,76.75363730582768,Kerala,Parippalli,30.0
DM Charging,8.812579175105057,76.75675170508435,Kerala,Parippilli,60.0
Paruthippara KSEB EVCS - ChargeMOD,8.534933840840353,76.94198425748345,Kerala,Paruthippara,60.0
Sihla Energy EVCS | Pathanadu,9.509674573,76.69336074121975,Kerala,Pathanadu,60.0
Evergreen Continental EVCS - GO EC,9.263776809,76.7854353,Kerala,Pathanamthitta,30.0
Phills Hub EVCS - ChargeMOD,9.316652369390567,76.80090226904508,Kerala,Pathanamthitta,60.0
EVOK Pathanamthitta - ChargeMOD,9.306222052286827,76.80366578189017,Kerala,Pathanamthitta,30.0
SS Hyundai - ChargeZone,9.277744925,76.75468311365398,Kerala,Pathanamthitta,30.0
Phills Hub - Zeon,9.316719270744642,76.80097101612563,Kerala,Pathanamthitta,24.0
ANERT EESL Milma Diary Plant - EESL,9.218788691780205,76.74875398321973,Kerala,Pathanamthitta,60.0
SK EVCS - GO EC,9.070991645604138,76.85631123,Kerala,Pathanapuram,25.0
Anupama EVCS | Pathiyoor,9.211019140228416,76.50314274183074,Kerala,Pathiyoor,30.0
EV Super Charging Station,10.80479517192704,76.20815708375358,Kerala,Pattambi,30.0
Pattambi Power Bank - GO EC,10.811068529416133,76.18644369742708,Kerala,Pattambi,30.0
Medi Mall EVCS - ChargeMOD,10.801586108398226,76.17840842985345,Kerala,Pattambi,60.0
Dream City Convention Center,10.55587198783526,76.32282252128522,Kerala,Pattikkad,24.0
Pattom KSEB EVCS - ChargeMOD,8.516753527229795,76.93968817666752,Kerala,Pattom,60.0
Pavangad KSEB EVCS - ChargeMOD,11.312411619159988,75.75859062889714,Kerala,Pavangad,30.0
V-Net Shopping Complex - Tata Power,12.175048478868092,75.19343333,Kerala,Payyannur,30.0
Exit 17 - GO EC,12.088637731621432,75.25264584630855,Kerala,Payyannur,30.0
EQ Point EVCS - ChargeMOD,12.207766235160378,75.27945212654578,Kerala,Payyannur,25.0
Al Ameemi Fast Charging Station,12.105660473422844,75.21173432031628,Kerala,Payyanur,40.0
KVR Dream Vehicles Service Center - Tata Power,12.12000326238804,75.21755451244977,Kerala,Payyanur,30.0
Mindful EVCS - ChargeMOD,11.520444916879685,75.61798774380324,Kerala,Payyoli,60.0
Duke Communications | Pazhuvil,10.416437872608014,76.15367479,Kerala,Pazhuvil,30.0
Amala Smart EVCS - GO EC,10.564967494138358,76.16598425547983,Kerala,Peramangalam,80.0
Aswins Veg Restaurant,11.209,78.8828,Tamil Nadu,Perambalur,50.0
Elite EVOK Charging Hub | Perinthalmanna,10.97774960516776,76.24286289,Kerala,Perinthalmanna,60.0
InFour Wheel Care And Tyres - Tata Power,10.960237966009911,76.23467881441366,Kerala,Perinthalmanna,25.0
TML KVR Automotive - Tata Power,10.984502724399704,76.18784701110644,Kerala,Perinthalmanna,30.0
Shalimar EVCS - GO EC,10.96529678353042,76.28389833,Kerala,Perinthalmanna,25.0
Hotel Mughal Park - ChargeMOD,10.977193894783383,76.22165088752695,Kerala,Perinthalmanna,60.0
ANERT EESL - Moosakkutti Memorial Bus Stand,10.97506930502017,76.22228328115466,Kerala,Perinthalmanna,60.0
Prestige EV Super Charging Station - GO EC,10.116599665826756,76.44569940523843,Kerala,Perumbavoor,60.0
Future Clock EVCS - GO EC,10.08987328201421,76.49767034410803,Kerala,Perumbavoor,80.0
Hotel Oottupura (EVOK) - ChargeMOD,10.130170867903814,76.47072020964066,Kerala,Perumbavoor,30.0
Sri Kongu Bakes,11.28353,77.55823,Tamil Nadu,Perundurai,30.0
Barakah Tiles and Stones | EVOK | Thenhipalam,11.144918979517485,75.89616975961107,Kerala,Pingottoormad,30.0
Hotel Annapura,22.794234488352203,73.85882625545071,Gujarat,Piplod,60.0
"Kaveri Garage, Piratiyur",10.79194,78.65714,Tamil Nadu,Piratiyur,24.0
"Ibex River Resort, Pollachi",10.64693,76.91992,Tamil Nadu,Pollachi,7.4
Clay Art Cafe - GO EC,9.566378511526397,76.74160751395914,Kerala,Ponkunnam,25.0
Ponnani KSEB EVCS - ChargeMOD,10.77270262589785,75.94715150475236,Kerala,Ponnani,30.0
Sihla Energy CV Junction,10.78474624498736,75.94715236357325,Kerala,Ponnanu,30.0
Emily By JDaniels,8.494974778,76.97756797546737,Kerala,Poojappura,60.0
Kay Pees Electricals (EVOK) - ChargeMOD,11.168867778013905,75.92676863268412,Kerala,Pulikkal,30.0
Shashtri Nagar ,18.503925778446245,73.80373433483828,Maharashtra,Pune,1.0
Punnapra KSEB EVCS - ChargeMOD,9.425616903,76.34677264043893,Kerala,Punnapra,30.0
Erathu Motors EVCS - GO EC,9.051367403391126,76.70324696297251,Kerala,Puthoor,30.0
Mahaveer Ventures Hotel and Resort - The Padival Grand,12.76619,75.19666,Karnataka,Puttur,24.0
GL ONE MALL,12.76013,75.20645,Karnataka,Puttur,30.0
Pearl EV Fast charger,16.20816450549769,77.35246660991561,Karnataka,Raichur,30.0
Volttic LHS DME,27.287131064283077,76.77469481284459,Rajasthan,Rajpura,60.0
MDS Bakery,9.3909,78.8514,Tamil Nadu,Ramanathapuram,30.0
Bheemas Nalabagam,9.36109,78.84638,Tamil Nadu,Ramanathapuram,22.0
Hotel Coral Residency,9.35954,78.83801,Tamil Nadu,Ramanathapuram,7.4
Chima Cars,9.36718,78.8099,Tamil Nadu,Ramanathapuram,25.0
EVee Buddy | Vedas Energy EVCS | Ramapuram,9.796182731293456,76.66330810978661,Kerala,Ramapuram,80.0
SRM Eshwari College,13.03523121,80.19546897036247,Tamil Nadu,Ramapuram Chennai,7.2
Tucker Rameswaram,9.28616,79.27707,Tamil Nadu,Rameshwaram,25.0
Hotel Star palace,9.28468,79.29506,Tamil Nadu,Rameswaram,22.0
CAFE PARADISE FAMILY RESTAURANT,15.43437,74.46271,Karnataka,Ramnagar,60.0
NEW POESH GARDEN - FAMILY RESTAURANT,11.44779,78.16161,Tamil Nadu,Rasipuram,60.0
Adyar Ananda Bhavan - A2B,11.49253,78.15367,Tamil Nadu,Rasipuram,60.0
Shree Kanha International Chargezone,23.3865133246122,75.05985128378688,Madhya Pradesh,Ratlam,60.0
Tata Power- Ginger Hotel Pantnagar,28.998167113138976,79.41578575985898,Uttarakhand,Rudrapur,30.0
Ecoplug Radisson Blu Hotel,29.00038213149669,79.39987738,Uttarakhand,Rudrapur,118.0
BP-RUDRAPUR,28.994841574837157,79.40068624557932,Uttarakhand,Rudrapur,60.0
PREM SINGH & SONS (BPCL Charging Station),28.978596821134563,79.40045316567043,Uttarakhand,Rudrapur,30.0
 Rudra Continental,28.97584854,79.38954231232401,Uttarakhand,Rudrapur,60.0
Click Hotel Sadahalli,13.19218,77.64652,Karnataka,Sadahalli,30.0
Zibe Salem by GRT Hotels,11.66543,78.14509,Tamil Nadu,Salem,7.4
The True Saai Works Salem,11.68287,78.12606,Tamil Nadu,Salem,25.0
MG Salem,11.69299,78.11234,Tamil Nadu,Salem,30.0
Salem RR Biryani,11.72134,78.07146,Tamil Nadu,Salem,60.0
"Sree Saravana Bhavan, Sankagiri",11.4866,77.99226,Tamil Nadu,Sangagiri,30.0
Hotel Mayur Express,19.520114483627125,74.20273682326365,Maharashtra,Sangamner,30.0
Sai Annapoorna Veg,11.57838,78.14588,Tamil Nadu,Santhiyur,60.0
RRK Hitech Petroleum,11.57853,78.14611,Tamil Nadu,Santhiyur,60.0
Italian Lounge - Cafe 66,12.34146,78.21598,Tamil Nadu,Sappanipatti,60.0
Rest Area Mumbai - Vadodara Expressway,22.170156061343988,73.08761282093997,Gujarat,Saraswani,30.0
NE4 Eest Area Saraswani,22.18022593297984,73.08990857907611,Gujarat,Saraswani,30.0
Punjabi Dhami Hotel,17.8286,76.90048,Karnataka,Sastapur,30.0
Ashitha Enterprises BPCL,13.47826,74.7132,Karnataka,Sasthan,30.0
"Zeon Charging, Sathy",11.48992391991976,77.24369168562515,Tamil Nadu,Sathyamangalam,24.0
Shirdi,19.75759398843948,74.47634733215602,Maharashtra,Shirdi,30.0
Starbucks & KFC Shoolagiri ,12.6807,77.95265,Tamil Nadu,Shoolagiri,60.0
ANERT EESL - Kulappulli Bus Stand,10.781016444981958,76.27832766263367,Kerala,Shornur,60.0
M/S T.S Tawady - BPCL,14.341170986862268,74.89089758268335,Karnataka,Siddapur,30.0
Saravana Bhavan Classic,12.58858,78.14646,Tamil Nadu,Sikkarimedu,60.0
New Sangeeta Gardens Family Restaurant,16.93447,76.26145,Karnataka,Sindgi Rural,60.0
Paakashala Sira,13.75492,76.88246,Karnataka,Sira,160.0
"TSS Super Market, Sirsi",14.624314302978265,74.84155546196445,Karnataka,Sirsi,30.0
Hotel Kantara Dine,13.06457377178711,77.25712516384169,Karnataka,Solur,30.0
Ashoka Village Resort,17.15414,75.79103,Karnataka,Sonakanahalli,30.0
Nuke EVCS - ChargeMOD,8.548542374667107,76.91829327971476,Kerala,Sreekaryam,30.0
Lakshmi KRS EVCS - ChargeMOD,10.898080110436226,76.39529564847953,Kerala,Sreekrishnapuram,30.0
Hotel Sharada Comforts,13.42865,75.25619,Karnataka,Sringeri,7.0
Hotel Paradise,16.14641,74.21505,Maharashtra,Sulgaon,60.0
Issacs Centre Square - Zeon,11.661242260762606,76.25568142399845,Kerala,Sulthan Batheri,24.0
IOCl Balaji Petroleum - Tata Power,11.660943020691448,76.24002282400443,Kerala,Sulthan Bathery,30.0
Adhithya (EVOK) - ChargeMOD,11.66208634339526,76.26492171189932,Kerala,Sulthan Bathery,60.0
DSquare Food Hub,12.64608,78.04741,Tamil Nadu,Sundagiri,24.0
Manjunath Fuel Service-BPCL,14.14024,75.55737,Karnataka,Surahonne,30.0
Rajani Fuel Centre,13.65205,74.70635,Karnataka,Tallur,30.0
Jio BP Dindigul,10.42633,77.95391,Tamil Nadu,Thadikombu,30.0
A.R. Fuels,10.42743,77.95434,Tamil Nadu,Thadikombu,30.0
Down Town Mall - Zeon,11.745123385253224,75.49541917459942,Kerala,Thalasseri,60.0
KVR Dream Vehicles Thalassery - Tata Power,11.761734248724949,75.50906837861191,Kerala,Thalassery,30.0
EQ ChargeMate - ChargeMOD,9.798850817452347,76.45988738,Kerala,Thalayolaparambu,30.0
EQ Sprinkle EVCS | Thaliparamba,12.048654635370426,75.34628006166724,Kerala,Thaliparamba,40.0
HOTAG EV Charging Station - GO EC,11.404693280918323,75.92956805877805,Kerala,Thamarassery,25.0
Thamarassery KESEB EVCS - ChargeMOD,11.444087429515278,75.95587690828086,Kerala,Thamarassery,30.0
Chillax EVCS (EVOK) - ChargeMOD,9.985005178404208,76.31606543,Kerala,Thammanam,30.0
OM MADURAI SARAVANA BHAVAN,9.78446,78.094274,Tamil Nadu,Thangalacheri,30.0
"Jayaraj Karz, Vallam Pudur Sethi",10.728,79.04692,Tamil Nadu,Thanjavur,30.0
Empire Restaurant - ChargeMOD,11.736405311635153,75.98674422775375,Kerala,Tharuvana,60.0
Hotel Temple City,10.07991,77.97778,Tamil Nadu,Thathampatti,50.0
IOCL - MK Petroleum - Tata Power,11.860150179085252,75.41434121644008,Kerala,Thazhe Chovva,30.0
Thenmala EVOK - ChargeMOD,8.966824195605966,77.05562962995492,Kerala,Thenmala,30.0
Green Valley - GO EC,10.69271606194583,76.26858375420068,Kerala,Thirissur,60.0
Nesto Hypermarket Zeon,10.907726245273937,75.92032568189924,Kerala,Thirur,60.0
Regency Tiruttani by GRT Hotels,13.19516,79.64576,Tamil Nadu,Thiruttani,24.0
EVOK Charging Station | Thiruvalla,9.357343562392998,76.59062444761048,Kerala,Thiruvalla,80.0
Wealfro EV Hub,9.421076267,76.54613416788874,Kerala,Thiruvalla,40.0
Anand Hypermarket - ChargeMOD,9.373321982204288,76.56481064983558,Kerala,Thiruvalla,25.0
JKV Powern Hub EVCS | Palayam,8.500476045362007,76.95228964181433,Kerala,Thiruvananthapuram,90.0
Chandra EVCS | Pettah,8.494429796646727,76.93007271012243,Kerala,Thiruvananthapuram,45.0
EV Park ECVS Kazhakkoottam | Karthika Park Hotel,8.572651965073888,76.87040125713293,Kerala,Thiruvananthapuram,90.0
EQ Future Mobility Thakkaram,8.578585530292187,76.86647624850741,Kerala,Thiruvananthapuram,20.0
Eco Charge Hub - GO EC,8.353208648493009,77.05379011708595,Kerala,Thiruvananthapuram,60.0
Appolo Dimora Hotel EVCS - GO EC,8.488661007,76.95075167233603,Kerala,Thiruvananthapuram,30.0
Lulu International Mall EVCS - GO EC,8.515262881600336,76.89815843780872,Kerala,Thiruvananthapuram,60.0
Trivandrum UST Campus EVCS - GO EC,8.539993047929073,76.88442500297742,Kerala,Thiruvananthapuram,7.4
ChargeMOD EVCS,8.357873853342397,77.07294497953484,Kerala,Thiruvananthapuram,40.0
ANERT - EESL Sangamukham - EESL,8.481014702107387,76.91264314471567,Kerala,Thiruvananthapuram,60.0
Marvel Paints - ChargeZone,8.535706208418148,76.96526204012383,Kerala,Thiruvananthapuram,30.0
Edackodu Bank EVCS,8.671500192022364,76.83499833192644,Kerala,Thiruvananthapuram,60.0
Kerala EV Vembayam,8.651754842325019,76.92797970100514,Kerala,Thiruvananthapuram,60.0
Ultralink EVCS Charging Station,8.330756913,77.14237583090846,Kerala,Thiruvananthapuram,30.0
Club Mahindra Resort Poovar,8.306583673324084,77.08608641188243,Kerala,Thiruvananthapuram,22.0
Powerhub EVCS Attukal,8.466545109222693,76.96080801045264,Kerala,Thiruvananthapuram,30.0
Sleeba & Sons Station,8.544983421,76.97229843917057,Kerala,Thiruvananthapuram,60.0
JKV Power Hub ,8.503667854,76.95391617176614,Kerala,Thiruvananthapuram,30.0
Hilton Garden Inn Trivandrum,8.499635232,76.95029905839203,Kerala,Thiruvananthapuram,60.0
CBC Motors Charging Station,8.465871552402248,76.93909758,Kerala,Thiruvananthapuram,60.0
Trivandrum Airport T1,8.476057964902722,76.91830975328156,Kerala,Thiruvananthapuram,30.0
Trivandrum Airport T2,8.488386743772637,76.92245062858052,Kerala,Thiruvananthapuram,30.0
V Kay Super Market,8.575089637161042,76.86841738658734,Kerala,Thiruvananthapuram,30.0
Delta Power Kulathoor,8.542037312716715,76.87581948417585,Kerala,Thiruvananthapuram,60.0
KIMS Hospital Trivandrum (EVOK),8.514470785074025,76.90784744038086,Kerala,Thiruvananthapuram,40.0
Alpha EVCS Yahoo Super Bazar,8.510831844705734,76.90484031941787,Kerala,Thiruvanthapuram,60.0
Sanjeevani Green - GO EC,10.710021712685972,76.42879294152868,Kerala,Thiruvilwamala,25.0
Pineapple City EVCS - ChargeMOD,9.946157359688044,76.635631,Kerala,Thodupuzha,60.0
Hotel Woodlands - ChargeMOD,9.917340697,76.68758141119349,Kerala,Thodupuzha,30.0
Thodupuzha KSEB EVCS - ChargeMOD,9.892123471651985,76.70853053,Kerala,Thodupuzha,30.0
Regency Tuticorin by GRT Hotels,8.7816,78.10053,Tamil Nadu,Thoothukudi,30.0
EVGO Hub - GO EC,10.035673992083431,76.33644845243788,Kerala,Thrikkakkara,30.0
Raos EVCS - ChargeMOD,9.932546342,76.38829398,Kerala,Thrippunithara,30.0
PPG Home EVCS - ChargeMOD,9.932987601606117,76.38873573076705,Kerala,Thrippunithara,60.0
MPA Tyres EVCS - GO EC,9.962610267571378,76.35800116158748,Kerala,Thrippunithura,30.0
Central Talkies EVCS - GO EC,9.948953177742126,76.34771091840872,Kerala,Thrippunithura,60.0
M Star EVCS | Koorkenchery,10.511219802362843,76.21322686637518,Kerala,Thrissur,50.0
Tata.ev Hyson Motors - Tata Power,10.496728474625243,76.25836131243113,Kerala,Thrissur,60.0
PCK Centenary,10.522940422798897,76.20624766653009,Kerala,Thrissur,30.0
TML Hyson Motors - Tata Power,10.540422993964356,76.18967782467394,Kerala,Thrissur,25.0
Sree Rama EVCS - GO EC,10.435594973940098,76.26587468424111,Kerala,Thrissur,60.0
Daiz and Co. EVCS - GO EC,10.526149574968883,76.18795462415846,Kerala,Thrissur,30.0
Shobha City Mall EVCS - GO EC,10.548946556742209,76.18304110696954,Kerala,Thrissur,60.0
Plug and Share Charge EVCS - ChargeMOD,10.540561786051626,76.21568678106814,Kerala,Thrissur,30.0
Vydyuthi Bhavan KSEB EVCS - ChargeMOD,10.527794705960048,76.20534384591946,Kerala,Thrissur,30.0
V8 Car Spa (EVOK) - ChargeMOD,10.521332304786895,76.23075684655782,Kerala,Thrissur,30.0
Guardian EV Charging Station by Imminent Future - ChargeMOD,10.522036160727891,76.22756889930918,Kerala,Thrissur,30.0
Flash Hub EVCS - ChargeMOD,10.504451667440918,76.22534147,Kerala,Thrissur,30.0
Korner EVCS - ChargeMOD,10.367048481339792,76.31535658210885,Kerala,Thrissur,30.0
ANERT EESL - KILA Thrissur,10.601581892750232,76.21488230874667,Kerala,Thrissur,60.0
Nesto Hypermarket,10.53992625,76.19288757731226,Kerala,Thrissur,60.0
